Combinations	core	pangenome	variable
8	60300	72900	12600
8	60225	74481	14256
8	59489	75716	16227
8	59372	74731	15359
8	60401	75496	15095
8	58828	73297	14469
8	59884	74027	14143
8	59629	73250	13621
8	59141	72730	13589
8	59280	73033	13753
9	58600	72960	14360
9	59826	74679	14853
9	58943	74553	15610
9	59201	72978	13777
9	59519	73093	13574
9	59255	72824	13569
9	59368	74455	15087
9	58790	73299	14509
9	59098	74718	15620
9	59226	75182	15956
9	58807	72855	14048
9	58839	72845	14006
9	58888	75159	16271
9	58763	72939	14176
9	59869	73723	13854
9	59174	73343	14169
9	58918	73392	14474
9	58879	73853	14974
9	59536	73990	14454
9	58559	74148	15589
9	59247	74656	15409
9	59687	73205	13518
9	58985	74551	15566
9	59007	72932	13925
9	59275	75337	16062
9	58896	73910	15014
9	58389	72972	14583
9	59626	73578	13952
9	58965	75131	16166
9	59414	74769	15355
9	59296	73841	14545
9	59137	74461	15324
9	59450	73856	14406
9	59019	73100	14081
9	58760	72775	14015
9	59204	73641	14437
9	59635	75272	15637
9	59387	73133	13746
9	58802	73004	14202
9	59318	74621	15303
9	60222	73102	12880
9	59035	75198	16163
9	59406	74463	15057
9	58723	72868	14145
9	59093	73039	13946
9	59506	73082	13576
9	59679	74031	14352
9	59672	73461	13789
9	59059	74844	15785
9	58981	74142	15161
9	60317	74877	14560
9	59845	74099	14254
9	58880	75258	16378
9	59155	73079	13924
9	59053	73157	14104
9	60080	74866	14786
9	59077	73298	14221
9	59477	75146	15669
9	59757	74907	15150
9	59733	75349	15616
9	59140	73259	14119
9	58894	73325	14431
9	59038	73851	14813
9	58946	74641	15695
9	58943	73403	14460
9	59153	74634	15481
9	59369	74498	15129
9	58256	73064	14808
9	58354	73095	14741
9	58643	73395	14752
9	59231	75223	15992
9	58263	75378	17115
9	59678	75196	15518
9	58776	73133	14357
9	59196	72914	13718
9	59927	73829	13902
9	59975	75222	15247
9	59124	73614	14490
9	59649	73992	14343
9	58581	73560	14979
9	59699	75330	15631
9	59200	73312	14112
9	59565	73649	14084
9	58555	73010	14455
9	58218	72976	14758
9	59394	72766	13372
10	58344	73484	15140
10	58741	73043	14302
10	60518	75646	15128
10	59248	73137	13889
10	59319	75356	16037
10	58733	74099	15366
10	59566	73394	13828
10	59951	74783	14832
10	58757	73496	14739
10	58902	73526	14624
10	58951	73638	14687
10	59751	75383	15632
10	59018	73094	14076
10	58903	72938	14035
10	59745	73710	13965
10	59085	75243	16158
10	58514	74616	16102
10	58720	74506	15786
10	58836	73470	14634
10	58519	73370	14851
10	58775	73671	14896
10	58799	73933	15134
10	59071	74038	14967
10	59053	72858	13805
10	59292	73623	14331
10	58968	74842	15874
10	59596	73632	14036
10	58971	72914	13943
10	59271	75531	16260
10	59222	72966	13744
10	58512	73967	15455
10	59294	75301	16007
10	60119	75584	15465
10	58703	75187	16484
10	59185	73054	13869
10	58829	75420	16591
10	58934	75452	16518
10	57913	73278	15365
10	59620	75308	15688
10	58976	73053	14077
10	59212	75583	16371
10	59055	74772	15717
10	58834	73663	14829
10	58327	73363	15036
10	58433	74583	16150
10	59345	72673	13328
10	58781	73823	15042
10	59182	73884	14702
10	59432	73141	13709
10	58629	73549	14920
10	58433	73198	14765
10	58873	75362	16489
10	58471	73549	15078
10	58625	73001	14376
10	58912	73404	14492
10	58814	73429	14615
10	59209	75519	16310
10	59069	74007	14938
10	58405	73574	15169
10	58292	73627	15335
10	58571	75321	16750
10	59310	73121	13811
10	58222	73106	14884
10	59618	75248	15630
10	59437	74144	14707
10	59347	75583	16236
10	59573	73867	14294
10	59133	74262	15129
10	58027	73026	14999
