Combinations	core	pangenome	variable
13	47558	61903	14345
13	46238	61876	15638
13	46175	62812	16637
13	46904	61609	14705
13	45144	63464	18320
13	48113	61853	13740
13	46194	62450	16256
13	47086	61529	14443
13	46000	61491	15491
13	44841	62897	18056
13	46873	62464	15591
13	46724	61939	15215
13	47188	61790	14602
13	44508	62846	18338
13	46226	62300	16074
13	47680	61809	14129
13	46917	61619	14702
13	46879	61992	15113
13	44267	62986	18719
13	46711	61666	14955
13	47174	61930	14756
13	46307	62390	16083
13	46236	61579	15343
13	47065	63050	15985
13	47228	61781	14553
13	44792	62994	18202
13	45735	61521	15786
13	48463	61825	13362
13	46539	61513	14974
14	47369	62157	14788
14	46916	63115	16199
14	46526	61646	15120
14	46619	61879	15260
14	46386	62368	15982
14	46760	62863	16103
14	46045	61900	15855
14	46579	61700	15121
14	47284	62053	14769
14	46801	61958	15157
14	46634	61842	15208
14	46186	61701	15515
14	44936	63128	18192
14	46840	62806	15966
14	47296	61826	14530
14	46993	61622	14629
14	46591	61233	14642
14	46640	62830	16190
14	46284	62360	16076
14	46612	61942	15330
14	46212	62464	16252
14	46146	62506	16360
14	46744	61625	14881
14	46274	61710	15436
14	46786	61451	14665
14	47024	62876	15852
14	47921	62898	14977
14	47033	61762	14729
14	47043	62905	15862
14	46850	62895	16045
14	46388	61766	15378
14	46538	62856	16318
14	47437	62902	15465
14	46257	62517	16260
14	45986	62299	16313
14	44219	62998	18779
14	45388	61971	16583
14	44497	63314	18817
14	46709	62803	16094
14	45064	62793	17729
14	45794	61902	16108
14	45344	63046	17702
14	45661	61684	16023
14	46674	62395	15721
14	46637	61916	15279
14	47008	61677	14669
14	46640	61566	14926
14	44622	63081	18459
14	46325	61500	15175
14	46632	61826	15194
14	45938	61423	15485
14	46556	62887	16331
14	45989	63204	17215
14	46866	62877	16011
14	44454	63042	18588
14	46097	61663	15566
14	45828	63059	17231
14	46114	62804	16690
14	45153	63050	17897
14	45766	62378	16612
14	47044	62470	15426
14	47296	62846	15550
14	46400	61838	15438
14	46506	61719	15213
14	47230	62799	15569
14	46932	61306	14374
14	46729	61780	15051
14	46837	61676	14839
14	46873	62861	15988
14	45382	61456	16074
14	46248	61614	15366
15	46494	61796	15302
15	46603	61648	15045
15	45862	62856	16994
15	46744	61759	15015
15	44301	63466	19165
15	45686	63109	17423
15	46439	61656	15217
15	44400	63499	19099
15	46100	62837	16737
15	46183	61740	15557
15	46979	62864	15885
15	44092	63049	18957
15	46358	61695	15337
15	45830	61677	15847
15	45922	63087	17165
15	45959	62527	16568
15	45836	62786	16950
15	45232	62380	17148
15	47220	62068	14848
15	46980	61928	14948
15	44982	63105	18123
15	46856	62831	15975
15	45308	62543	17235
15	44145	63288	19143
15	44771	63048	18277
15	45335	61462	16127
15	44743	63593	18850
15	44567	63491	18924
15	45240	62364	17124
15	45211	63002	17791
15	47853	62910	15057
15	47128	62836	15708
15	47547	62865	15318
15	45919	61682	15763
15	45258	63077	17819
15	44674	63473	18799
15	46107	61705	15598
15	44749	63002	18253
15	46393	62797	16404
15	44523	63096	18573
15	46561	62892	16331
15	46648	62177	15529
15	46833	61972	15139
15	44287	63303	19016
15	46560	61569	15009
15	45822	61662	15840
15	46267	61984	15717
15	45918	63016	17098
15	46787	61583	14796
15	46655	62171	15516
15	46696	62868	16172
15	44257	63057	18800
15	46660	61937	15277
15	45699	62502	16803
15	46150	61821	15671
15	44287	63458	19171
15	43984	63085	19101
15	44922	63468	18546
15	45288	62508	17220
15	44420	63465	19045
15	46001	63080	17079
15	46109	61889	15780
15	46448	61958	15510
15	45828	61884	16056
15	45849	62303	16454
15	46604	62024	15420
15	47229	62881	15652
15	45643	61855	16212
15	46541	62386	15845
15	46668	61780	15112
15	44810	63099	18289
16	43905	63411	19506
16	44656	63101	18445
16	46527	61877	15350
16	45618	62410	16792
16	45642	61751	16109
16	46354	61826	15472
16	46347	61737	15390
16	46105	61734	15629
16	45473	62516	17043
16	45661	61731	16070
16	45588	61778	16190
16	46061	61903	15842
16	46090	61956	15866
16	46095	62463	16368
16	45617	63071	17454
16	45054	62429	17375
16	45329	63075	17746
16	46227	61778	15551
16	45935	62887	16952
16	44639	63450	18811
16	46363	62865	16502
16	45082	63117	18035
16	46328	62017	15689
16	44611	63048	18437
16	45785	62466	16681
16	45725	61804	16079
16	45944	62911	16967
16	45261	61803	16542
16	45771	62514	16743
16	47095	62050	14955
16	45941	61785	15844
16	44520	63128	18608
16	46764	62912	16148
16	46644	62848	16204
16	44069	63402	19333
16	44537	63016	18479
16	46099	63088	16989
16	46768	62825	16057
16	45082	61934	16852
16	47130	62468	15338
16	46703	61765	15062
16	46126	61546	15420
16	46019	62848	16829
16	46808	61629	14821
16	46476	61932	15456
16	45474	63498	18024
16	46638	62061	15423
16	46442	62861	16419
16	46316	62068	15752
16	44469	63466	18997
16	46275	61797	15522
16	45434	62434	17000
16	46502	62468	15966
16	46085	62004	15919
16	45237	62427	17190
16	46715	62017	15302
16	47014	62932	15918
16	45761	62494	16733
16	46024	62526	16502
16	45787	61520	15733
16	46469	61898	15429
16	45693	62870	17177
16	46824	61888	15064
16	45767	61968	16201
16	46104	61909	15805
16	46742	62926	16184
16	46236	61847	15611
16	45228	62406	17178
16	46172	61861	15689
16	45414	62435	17021
16	44149	63590	19441
17	46031	61790	15759
17	45707	62035	16328
17	46052	61941	15889
17	45214	62438	17224
17	44000	63098	19098
17	45341	61910	16569
17	46279	61993	15714
17	45626	62091	16465
17	45738	63058	17320
17	45651	62415	16764
17	45592	61732	16140
17	45734	62254	16520
17	46902	62929	16027
17	46268	62910	16642
17	44966	63143	18177
17	46637	61764	15127
17	46185	61507	15322
17	45884	61930	16046
17	45639	61826	16187
17	45975	62191	16216
17	46450	61856	15406
17	45199	63095	17896
17	44021	63119	19098
17	44770	63439	18669
17	46230	62077	15847
17	45805	63114	17309
17	46117	62182	16065
17	45917	62115	16198
17	45901	61727	15826
17	45934	61793	15859
17	45769	62491	16722
