Combinations	core	pangenome	variable
13	105941	132333	26392
13	107569	132456	24887
13	107079	132396	25317
13	111937	132147	20210
13	105926	132436	26510
13	108464	132278	23814
13	108262	132346	24084
13	109911	132335	22424
13	108515	132377	23862
13	106222	132288	26066
14	112179	132344	20165
14	108890	132327	23437
14	106965	132276	25311
14	106539	132450	25911
14	108592	132354	23762
14	104662	132494	27832
14	107467	132478	25011
14	108396	132416	24020
14	109969	132320	22351
14	109804	132510	22706
14	108578	132304	23726
14	107936	132323	24387
14	111938	132205	20267
14	111200	132205	21005
14	106986	132421	25435
14	104163	132520	28357
14	107395	132457	25062
14	107031	132392	25361
14	108850	132282	23432
14	109892	132250	22358
14	107817	132460	24643
14	108895	132379	23484
14	107443	132360	24917
14	107668	132380	24712
14	106633	132474	25841
14	106732	132400	25668
14	106617	132459	25842
14	106692	132536	25844
14	107177	132409	25232
14	109540	132330	22790
14	108421	132439	24018
14	109156	132348	23192
14	106906	132421	25515
14	105013	132471	27458
14	109471	132356	22885
14	109382	132337	22955
14	104564	132394	27830
14	105295	132510	27215
14	108020	132290	24270
14	109233	132332	23099
14	108281	132354	24073
14	107863	132410	24547
14	105614	132447	26833
14	110010	132161	22151
14	107381	132371	24990
14	112473	132284	19811
14	106589	132473	25884
14	108785	132425	23640
14	107968	132296	24328
14	107085	132414	25329
14	107006	132380	25374
14	105088	132377	27289
14	110009	132253	22244
14	106251	132425	26174
15	111084	132317	21233
15	112094	132171	20077
15	107833	132353	24520
15	106654	132431	25777
15	111575	132282	20707
15	107804	132377	24573
15	106864	132524	25660
15	107069	132385	25316
15	108216	132315	24099
15	107485	132421	24936
15	106606	132368	25762
15	104141	132519	28378
15	104862	132407	27545
15	106641	132394	25753
15	107394	132486	25092
15	109941	132270	22329
15	108643	132327	23684
15	105916	132491	26575
15	106707	132469	25762
15	109311	132407	23096
15	110377	132324	21947
15	106155	132419	26264
15	107312	132413	25101
15	108940	132460	23520
15	107701	132213	24512
15	108190	132432	24242
15	106669	132483	25814
15	105146	132504	27358
15	109905	132361	22456
15	108327	132259	23932
15	110295	132006	21711
15	105197	132511	27314
15	108901	132270	23369
15	108760	132445	23685
15	107740	132457	24717
15	108048	132512	24464
15	107258	132220	24962
15	107952	132417	24465
15	110625	132419	21794
15	104985	132426	27441
15	109424	132246	22822
15	102806	132525	29719
15	107298	132423	25125
15	106834	132432	25598
15	108291	132386	24095
15	110525	132281	21756
15	107288	132438	25150
15	106987	132417	25430
15	105621	132499	26878
15	103640	132442	28802
15	111287	132238	20951
15	106821	132365	25544
15	109085	132331	23246
15	109028	132305	23277
16	106486	132471	25985
16	107514	132409	24895
16	108229	132514	24285
16	107875	132417	24542
16	105171	132501	27330
16	106644	132503	25859
16	105941	132380	26439
16	106012	132429	26417
16	108478	132241	23763
16	107059	132332	25273
16	107735	132361	24626
16	106583	132384	25801
16	106467	132304	25837
16	106309	132465	26156
16	105899	132457	26558
16	106561	132497	25936
16	107506	132429	24923
16	109582	132397	22815
16	105967	132390	26423
16	107019	132415	25396
16	106467	132428	25961
16	105163	132520	27357
16	104690	132474	27784
16	109309	132363	23054
16	107890	132426	24536
16	104406	132416	28010
16	106956	132469	25513
16	104322	132527	28205
16	106367	132466	26099
16	109524	132330	22806
16	102872	132491	29619
16	107948	132443	24495
16	107535	132354	24819
16	104672	132520	27848
16	108525	132437	23912
16	106718	132395	25677
16	108334	132348	24014
16	107158	132469	25311
16	108255	132427	24172
16	107806	132271	24465
16	104005	132522	28517
16	106238	132491	26253
16	107864	132455	24591
16	107473	132321	24848
16	107568	132391	24823
16	108485	132438	23953
16	108934	132363	23429
16	106385	132420	26035
16	107411	132317	24906
16	104481	132516	28035
16	105240	132400	27160
16	104379	132494	28115
16	104773	132564	27791
16	105232	132438	27206
17	108120	132411	24291
17	107727	132330	24603
17	109790	132438	22648
17	107002	132445	25443
17	107508	132481	24973
17	107565	132428	24863
17	105216	132500	27284
17	104329	132580	28251
17	104000	132531	28531
17	108486	132444	23958
17	108039	132379	24340
17	107071	132363	25292
17	108856	132341	23485
17	109422	132425	23003
17	105636	132512	26876
17	107141	132442	25301
17	104441	132398	27957
17	109002	132432	23430
17	102901	132588	29687
17	106958	132420	25462
17	109173	132395	23222
17	107800	132378	24578
17	109499	132336	22837
17	106975	132420	25445
17	108168	132273	24105
17	106058	132553	26495
17	106000	132567	26567
17	108763	132312	23549
17	109933	132286	22353
17	108455	132353	23898
17	105036	132556	27520
17	104726	132456	27730
17	106055	132477	26422
17	106262	132343	26081
17	106199	132484	26285
17	108450	132345	23895
17	105036	132522	27486
17	105863	132517	26654
17	102730	132512	29782
17	111294	132412	21118
17	106881	132353	25472
17	106917	132451	25534
17	106186	132439	26253
17	106211	132452	26241
17	105954	132496	26542
17	108012	132367	24355
17	107506	132360	24854
17	104808	132533	27725
17	104963	132415	27452
17	104397	132513	28116
17	105301	132613	27312
17	107444	132394	24950
17	103848	132491	28643
17	102448	132537	30089
18	103166	132450	29284
18	106814	132472	25658
18	103510	132573	29063
18	106438	132504	26066
18	105567	132475	26908
18	103794	132558	28764
18	105788	132464	26676
18	104578	132507	27929
18	102327	132505	30178
18	108838	132335	23497
18	108289	132400	24111
18	103239	132465	29226
18	104869	132457	27588
18	105260	132559	27299
18	103378	132460	29082
18	104843	132415	27572
18	106533	132457	25924
18	107677	132391	24714
18	107877	132482	24605
18	104833	132438	27605
18	110272	132223	21951
18	103978	132486	28508
18	104853	132402	27549
18	107079	132490	25411
18	107814	132475	24661
18	103905	132479	28574
18	105202	132564	27362
18	107013	132489	25476
18	105674	132423	26749
18	104470	132536	28066
18	105222	132508	27286
18	103917	132471	28554
18	105220	132463	27243
18	107673	132434	24761
18	104977	132381	27404
18	106874	132409	25535
18	105302	132429	27127
18	104943	132447	27504
18	101932	132546	30614
18	108419	132394	23975
18	107079	132474	25395
18	107117	132505	25388
18	107363	132405	25042
18	109058	132295	23237
18	108735	132303	23568
18	104754	132534	27780
18	107477	132347	24870
18	104451	132351	27900
18	102843	132506	29663
18	102439	132547	30108
18	107732	132493	24761
18	104042	132475	28433
18	103894	132410	28516
18	109232	132369	23137
19	104397	132381	27984
19	108099	132318	24219
19	105533	132544	27011
19	108362	132479	24117
19	102794	132563	29769
19	105288	132542	27254
19	103208	132523	29315
19	106141	132455	26314
19	105025	132509	27484
19	106645	132439	25794
19	104227	132600	28373
19	109028	132405	23377
19	104094	132470	28376
19	106349	132445	26096
19	106003	132463	26460
19	105946	132478	26532
19	103805	132585	28780
19	107043	132546	25503
19	105462	132541	27079
19	104252	132465	28213
19	103343	132533	29190
19	103963	132525	28562
19	102835	132536	29701
19	107689	132461	24772
19	104716	132530	27814
19	106229	132546	26317
19	104428	132408	27980
19	108038	132376	24338
19	105655	132521	26866
19	108192	132392	24200
19	105566	132531	26965
19	106148	132513	26365
19	101792	132552	30760
19	103793	132513	28720
19	106901	132477	25576
19	106194	132388	26194
19	104762	132423	27661
19	104217	132475	28258
19	103590	132506	28916
19	105562	132433	26871
19	106542	132412	25870
19	103138	132510	29372
19	100959	132574	31615
19	105011	132459	27448
19	106478	132446	25968
19	108454	132450	23996
19	108161	132449	24288
19	107158	132441	25283
19	105416	132493	27077
19	104224	132520	28296
19	105962	132396	26434
19	105141	132482	27341
19	104326	132567	28241
19	104982	132530	27548
20	106518	132418	25900
20	106717	132546	25829
20	104030	132477	28447
20	106079	132540	26461
20	105057	132487	27430
20	107597	132480	24883
20	107891	132371	24480
20	104924	132417	27493
20	103480	132580	29100
20	103351	132523	29172
20	104032	132539	28507
20	103288	132558	29270
20	109078	132331	23253
20	104052	132457	28405
20	105553	132431	26878
20	106005	132566	26561
20	105363	132519	27156
20	105892	132493	26601
20	103522	132598	29076
20	107067	132432	25365
20	105760	132494	26734
20	102889	132557	29668
20	107591	132532	24941
20	105510	132533	27023
20	106254	132478	26224
20	100949	132562	31613
20	102690	132548	29858
20	104026	132524	28498
20	104803	132468	27665
20	103212	132471	29259
20	102433	132598	30165
20	104370	132507	28137
20	103578	132481	28903
20	105140	132516	27376
20	105511	132490	26979
20	106042	132520	26478
20	106731	132498	25767
20	103722	132545	28823
20	103603	132562	28959
20	108341	132458	24117
20	107715	132462	24747
20	106091	132434	26343
20	103164	132448	29284
20	102740	132492	29752
20	105784	132519	26735
20	104379	132560	28181
20	104535	132473	27938
20	102567	132576	30009
20	104321	132468	28147
20	104980	132555	27575
20	107106	132433	25327
20	103205	132499	29294
20	105463	132503	27040
20	104573	132444	27871
21	104673	132421	27748
21	104451	132499	28048
21	104685	132494	27809
21	106241	132361	26120
21	105386	132578	27192
21	102937	132519	29582
21	102974	132599	29625
21	104511	132597	28086
21	103682	132533	28851
21	102105	132515	30410
21	103715	132521	28806
21	105302	132498	27196
21	104116	132518	28402
21	102618	132506	29888
21	102549	132494	29945
21	105055	132595	27540
21	102845	132546	29701
21	101972	132572	30600
21	104281	132568	28287
21	99511	132633	33122
21	101832	132567	30735
21	106991	132433	25442
21	105062	132509	27447
21	103401	132606	29205
21	104115	132505	28390
21	104534	132551	28017
21	104165	132502	28337
21	107224	132367	25143
21	105121	132533	27412
21	106082	132558	26476
21	105620	132571	26951
21	103647	132530	28883
21	104137	132599	28462
21	102906	132592	29686
21	103472	132473	29001
21	102453	132501	30048
21	105776	132552	26776
21	102407	132638	30231
21	105727	132479	26752
21	105277	132410	27133
21	105819	132504	26685
21	109286	132332	23046
21	101825	132620	30795
21	103519	132474	28955
21	106321	132467	26146
21	102458	132476	30018
21	104015	132487	28472
21	104774	132523	27749
21	101638	132544	30906
21	105944	132459	26515
21	103089	132500	29411
21	103588	132521	28933
21	101001	132617	31616
21	105061	132448	27387
22	99312	132609	33297
22	103919	132590	28671
22	100947	132552	31605
22	105854	132496	26642
22	103212	132531	29319
22	104060	132489	28429
22	103634	132553	28919
22	101815	132523	30708
22	102823	132553	29730
22	103732	132500	28768
22	101106	132558	31452
22	107672	132495	24823
22	103838	132474	28636
22	104303	132613	28310
22	102175	132550	30375
22	104996	132470	27474
22	105868	132511	26643
22	105680	132536	26856
22	104288	132557	28269
22	103620	132606	28986
22	102690	132600	29910
22	100971	132543	31572
22	104416	132504	28088
22	102717	132622	29905
22	102514	132506	29992
22	103687	132627	28940
22	105345	132521	27176
22	103861	132597	28736
22	103973	132563	28590
22	103862	132444	28582
22	104051	132488	28437
22	104645	132429	27784
22	105944	132404	26460
22	103287	132605	29318
22	104094	132513	28419
22	104954	132543	27589
22	105976	132531	26555
22	102544	132487	29943
22	102721	132527	29806
22	101006	132622	31616
22	102568	132573	30005
22	100791	132597	31806
22	104794	132513	27719
22	106392	132605	26213
22	104680	132575	27895
22	102728	132590	29862
22	103262	132553	29291
22	103789	132484	28695
22	104654	132527	27873
22	105477	132473	26996
22	107010	132486	25476
22	103222	132548	29326
22	102804	132607	29803
22	103510	132537	29027
23	102744	132487	29743
23	104821	132487	27666
23	103280	132570	29290
23	104793	132594	27801
23	102392	132581	30189
23	103218	132479	29261
23	102425	132590	30165
23	104064	132540	28476
23	104996	132577	27581
23	104965	132495	27530
23	104194	132541	28347
23	104293	132599	28306
23	104066	132567	28501
23	104710	132591	27881
23	103130	132583	29453
23	101454	132551	31097
23	103365	132533	29168
23	102691	132554	29863
23	103920	132571	28651
23	104600	132583	27983
23	104774	132539	27765
23	105603	132556	26953
23	103234	132557	29323
23	103571	132584	29013
23	101938	132583	30645
23	103451	132573	29122
23	105307	132461	27154
23	104254	132472	28218
23	101294	132576	31282
23	103079	132622	29543
23	104767	132566	27799
23	102773	132565	29792
23	104423	132586	28163
23	102320	132589	30269
23	105069	132599	27530
23	102813	132539	29726
23	101054	132612	31558
23	104708	132522	27814
23	104963	132587	27624
23	103559	132605	29046
23	103923	132554	28631
23	104465	132381	27916
23	106146	132464	26318
23	102730	132587	29857
23	105035	132513	27478
23	105525	132550	27025
23	107335	132461	25126
23	102536	132571	30035
23	101238	132601	31363
23	102144	132566	30422
23	100378	132591	32213
23	105105	132586	27481
23	103109	132590	29481
23	102742	132481	29739
24	102196	132520	30324
24	102457	132505	30048
24	104843	132567	27724
24	102308	132542	30234
24	101374	132588	31214
24	105038	132612	27574
24	101865	132548	30683
24	104196	132514	28318
24	102152	132601	30449
24	102316	132583	30267
24	100622	132602	31980
24	103841	132541	28700
24	102862	132487	29625
24	103842	132548	28706
24	101446	132622	31176
24	105730	132516	26786
24	101758	132567	30809
24	99032	132625	33593
24	101794	132627	30833
24	101507	132489	30982
24	101933	132590	30657
24	100809	132591	31782
24	103081	132559	29478
24	102801	132586	29785
24	101336	132603	31267
24	106497	132525	26028
24	104112	132604	28492
24	103303	132607	29304
24	102488	132555	30067
24	100990	132549	31559
24	100784	132587	31803
24	106537	132536	25999
24	104618	132649	28031
24	101122	132622	31500
24	103151	132483	29332
24	104407	132488	28081
24	102029	132598	30569
24	105923	132511	26588
24	103063	132596	29533
24	105951	132529	26578
24	101681	132600	30919
24	103897	132613	28716
24	101347	132630	31283
24	107258	132497	25239
24	105984	132507	26523
24	101549	132581	31032
24	101650	132586	30936
24	101088	132562	31474
24	102719	132519	29800
24	102248	132588	30340
24	102866	132519	29653
24	103985	132503	28518
24	101909	132600	30691
24	103210	132548	29338
25	102026	132610	30584
25	105203	132481	27278
25	100176	132628	32452
25	100510	132633	32123
25	102943	132585	29642
25	104789	132532	27743
25	101177	132619	31442
25	102808	132587	29779
25	108403	132537	24134
25	102813	132598	29785
25	103521	132590	29069
25	100576	132594	32018
25	105626	132449	26823
25	104139	132579	28440
25	103029	132546	29517
25	104249	132615	28366
25	101651	132514	30863
25	101898	132583	30685
25	104120	132550	28430
25	103107	132616	29509
25	102412	132612	30200
25	102855	132578	29723
25	102843	132580	29737
25	106963	132528	25565
25	100892	132573	31681
25	100220	132610	32390
