Combinations	core	pangenome	variable
10	55247	65472	10225
10	55193	65309	10116
10	55434	65310	9876
10	55094	65485	10391
10	54927	65297	10370
10	55611	65299	9688
10	55320	65327	10007
10	54503	65366	10863
10	54959	65434	10475
10	55246	65094	9848
10	54936	65237	10301
10	54847	65379	10532
10	55120	65496	10376
10	55224	65406	10182
10	55861	65467	9606
10	55257	65174	9917
10	55654	65362	9708
10	55357	65208	9851
10	54589	65338	10749
10	55752	65445	9693
10	55502	65469	9967
10	54910	65534	10624
10	55540	65144	9604
10	55561	65483	9922
10	55143	65383	10240
10	54812	65187	10375
10	54863	65428	10565
10	54819	65375	10556
10	55191	65385	10194
10	55410	65504	10094
10	55530	65436	9906
10	55696	65468	9772
10	55068	65175	10107
10	55679	65454	9775
10	55188	65420	10232
10	54729	65173	10444
10	55324	65481	10157
10	55582	65279	9697
10	54939	65329	10390
10	55020	65310	10290
10	54927	65343	10416
10	55194	65485	10291
10	55232	65158	9926
10	55031	65431	10400
10	55147	65333	10186
10	55121	65280	10159
10	54576	65195	10619
10	55044	65533	10489
10	54908	65367	10459
10	55607	65419	9812
10	55237	65218	9981
10	54865	65468	10603
10	55368	65292	9924
10	55505	65389	9884
10	55050	65297	10247
10	54959	65274	10315
10	55267	65104	9837
10	55060	65375	10315
10	55135	65407	10272
10	55389	65494	10105
10	55284	65340	10056
10	55261	65466	10205
10	55162	65332	10170
10	55248	65517	10269
10	55653	65506	9853
10	55377	65435	10058
10	55535	65492	9957
10	55136	65339	10203
10	55190	65443	10253
10	55377	65565	10188
10	54803	65433	10630
10	55658	65389	9731
10	55519	65326	9807
11	54585	65434	10849
11	54993	65415	10422
11	55112	65268	10156
11	54847	65436	10589
11	56147	65493	9346
11	55311	65348	10037
11	54868	65450	10582
11	55242	65305	10063
11	55317	65255	9938
11	55102	65378	10276
11	54961	65395	10434
11	55010	65412	10402
11	55020	65534	10514
11	55291	65445	10154
11	55572	65371	9799
11	55270	65543	10273
11	54750	65327	10577
11	55221	65497	10276
11	54928	65433	10505
11	55003	65490	10487
11	54617	65391	10774
11	54737	65561	10824
11	54820	65451	10631
11	55313	65362	10049
11	54952	65360	10408
11	54890	65306	10416
11	55152	65427	10275
11	54917	65320	10403
11	55056	65570	10514
11	55160	65315	10155
11	54642	65519	10877
11	55363	65513	10150
11	55419	65335	9916
11	55252	65581	10329
11	54535	65479	10944
11	54819	65505	10686
11	54764	65231	10467
11	54681	65404	10723
11	54722	65508	10786
11	54549	65420	10871
11	54720	65510	10790
11	54867	65316	10449
11	54763	65497	10734
11	54757	65454	10697
11	55524	65247	9723
11	55129	65354	10225
11	55249	65501	10252
11	55347	65397	10050
11	55032	65248	10216
11	54701	65306	10605
11	54815	65276	10461
11	55105	65370	10265
11	54757	65412	10655
11	54675	65266	10591
11	54889	65485	10596
11	54925	65361	10436
11	54914	65457	10543
11	54770	65560	10790
11	54574	65323	10749
11	54770	65516	10746
11	54826	65320	10494
11	54643	65483	10840
11	54974	65350	10376
11	54706	65301	10595
11	55303	65501	10198
11	54456	65266	10810
11	55090	65419	10329
11	54955	65351	10396
11	54922	65432	10510
11	55075	65450	10375
11	54486	65320	10834
11	55102	65463	10361
11	54552	65314	10762
11	54885	65484	10599
11	55010	65551	10541
11	54662	65391	10729
11	54589	65505	10916
11	54949	65478	10529
11	55057	65489	10432
11	55096	65240	10144
