PRJNA337388	SAMN05518963	2016-08-13	SRR4028516
PRJNA337388	SAMN05518963	2016-08-13	SRR4028517
PRJNA337388	SAMN05518963	2016-08-13	SRR4028518
PRJNA337388	SAMN05518963	2016-08-13	SRR4028519
PRJNA337388	SAMN05518963	2016-08-13	SRR4028520
PRJNA337388	SAMN05518963	2016-08-13	SRR4028521
PRJNA337388	SAMN05518963	2016-08-13	SRR4028530
PRJNA337388	SAMN05518963	2016-08-13	SRR4028531
PRJNA337388	SAMN05518963	2016-08-13	SRR4028532
PRJNA337388	SAMN05518963	2016-08-13	SRR4028533
PRJNA337388	SAMN05518963	2016-08-13	SRR4028534
PRJNA337388	SAMN05518963	2016-08-13	SRR4028535
PRJNA337388	SAMN05518963	2016-08-13	SRR4028536
PRJNA337388	SAMN05518963	2016-08-13	SRR4028537
PRJNA337388	SAMN05518963	2016-08-13	SRR4028538
PRJNA337388	SAMN05518963	2016-08-13	SRR4028539
PRJNA337388	SAMN05518963	2016-08-13	SRR4028540
PRJNA337388	SAMN05518963	2016-08-13	SRR4028541
PRJNA337388	SAMN05518963	2016-08-13	SRR4028558
PRJNA337388	SAMN05518963	2016-08-13	SRR4028559
PRJNA337388	SAMN05518963	2016-08-13	SRR4028560
PRJNA337388	SAMN05518963	2016-08-13	SRR4028561
PRJNA337388	SAMN05518963	2016-08-13	SRR4028562
PRJNA337388	SAMN05518963	2016-08-13	SRR4028563
PRJNA337388	SAMN05518963	2016-08-13	SRR4028564
PRJNA337388	SAMN05518963	2016-08-13	SRR4028565
PRJNA337388	SAMN05518963	2016-08-13	SRR4028566
PRJNA337388	SAMN05518963	2016-08-13	SRR4028567
PRJNA337388	SAMN05518963	2016-08-13	SRR4028568
PRJNA337388	SAMN05518963	2016-08-13	SRR4028577
PRJNA337388	SAMN05518963	2016-08-13	SRR4028594
PRJNA337388	SAMN05518963	2016-08-13	SRR4028611
PRJNA337388	SAMN05518963	2016-08-13	SRR4028626
PRJNA337388	SAMN05518963	2016-08-13	SRR4028627
PRJNA337388	SAMN05518963	2016-08-13	SRR4028628
PRJNA337388	SAMN05518963	2016-08-13	SRR4028629
PRJNA337388	SAMN05518963	2016-08-13	SRR4028630
PRJNA337388	SAMN05518963	2016-08-13	SRR4028631
PRJNA337388	SAMN05518963	2016-08-13	SRR4028632
PRJNA337388	SAMN05518963	2016-08-13	SRR4028633
PRJNA337388	SAMN05518963	2016-08-13	SRR4028634
PRJNA337388	SAMN05518963	2016-08-13	SRR4028635
PRJNA337388	SAMN05518963	2016-08-13	SRR4028636
PRJNA337388	SAMN05518963	2016-08-13	SRR4028637
PRJNA337388	SAMN05518963	2016-08-13	SRR4028638
PRJNA337388	SAMN05518963	2016-08-13	SRR4028639
PRJNA337388	SAMN05518963	2016-08-13	SRR4028640
PRJNA337388	SAMN05518963	2016-08-13	SRR4028641
PRJNA337388	SAMN05518963	2016-08-13	SRR4028642
PRJNA337388	SAMN05518963	2016-08-13	SRR4028643
PRJNA337388	SAMN05518963	2016-08-13	SRR4028644
PRJNA337388	SAMN05518963	2016-08-13	SRR4028645
PRJNA337388	SAMN05518963	2016-08-13	SRR4028646
PRJNA337388	SAMN05518963	2016-08-13	SRR4028647
PRJNA337388	SAMN05518963	2016-08-13	SRR4028648
PRJNA337388	SAMN05518963	2016-08-13	SRR4028649
PRJNA337388	SAMN05518963	2016-08-13	SRR4028650
PRJNA337388	SAMN05518963	2016-08-13	SRR4028651
PRJNA337388	SAMN05518963	2016-08-13	SRR4028652
PRJNA337388	SAMN05518963	2016-08-13	SRR4028653
PRJNA337388	SAMN05518963	2016-08-13	SRR4028654
PRJNA337388	SAMN05518963	2016-08-13	SRR4028655
PRJNA337388	SAMN05518963	2016-08-13	SRR4028656
PRJNA337388	SAMN05518963	2016-08-13	SRR4028657
PRJNA337388	SAMN05518963	2016-08-13	SRR4028658
PRJNA337388	SAMN05518963	2016-08-13	SRR4028659
