Combinations	core	pangenome	variable
12	49226	58255	9029
12	49125	58044	8919
12	48821	58108	9287
12	49349	58075	8726
12	48949	58178	9229
12	48845	58075	9230
12	48940	58193	9253
12	48719	58184	9465
12	48827	58158	9331
12	48879	58158	9279
12	49144	58238	9094
12	48767	57977	9210
12	49140	58194	9054
12	48724	58072	9348
12	49259	58161	8902
12	49062	58044	8982
12	48744	58157	9413
12	48677	57935	9258
12	48751	58231	9480
12	49308	58160	8852
12	48991	58178	9187
12	48957	58143	9186
12	48960	58196	9236
12	48921	58069	9148
12	48646	58044	9398
12	49087	58245	9158
12	48588	58199	9611
12	48980	58110	9130
12	49192	58181	8989
12	48856	58040	9184
12	48690	58032	9342
12	48695	58055	9360
12	49000	58188	9188
12	49018	58026	9008
12	48668	58063	9395
12	48695	58090	9395
12	49295	58192	8897
12	48922	58139	9217
12	49638	58221	8583
12	48818	57925	9107
12	49151	58124	8973
12	49257	58209	8952
12	49303	58217	8914
12	49295	58227	8932
12	48686	58167	9481
12	48699	57959	9260
12	48830	58165	9335
12	48588	58209	9621
12	49096	57972	8876
12	48913	58187	9274
12	48768	58182	9414
12	49092	58149	9057
12	49224	58015	8791
12	48935	58254	9319
12	49062	58172	9110
12	49275	58199	8924
12	48664	58077	9413
12	49004	58068	9064
12	49213	58101	8888
12	49115	58192	9077
12	48808	57990	9182
12	48923	58059	9136
12	48906	58184	9278
12	48760	58060	9300
12	49005	58209	9204
12	48992	58143	9151
12	49104	58190	9086
12	49003	58169	9166
12	48711	58175	9464
12	49448	58161	8713
12	49086	58236	9150
12	49208	58169	8961
12	48841	57980	9139
12	48626	57975	9349
12	48796	58232	9436
12	48765	58137	9372
12	49246	58079	8833
12	49080	58188	9108
13	48705	58148	9443
13	48995	58220	9225
13	49004	58039	9035
13	48615	58232	9617
13	48569	57984	9415
13	48729	58028	9299
13	49186	58028	8842
13	48892	58169	9277
13	48942	58214	9272
13	48848	58014	9166
13	48849	58229	9380
13	49095	58261	9166
13	48612	58055	9443
13	48420	57988	9568
13	48710	58159	9449
13	48797	58183	9386
13	48788	58081	9293
13	48485	58063	9578
13	48889	58178	9289
13	48530	57996	9466
13	48724	58236	9512
