Combinations	core	pangenome	variable
11	89630	108088	18458
11	90697	107966	17269
11	91311	108056	16745
11	92159	107961	15802
11	91710	107890	16180
11	91062	107796	16734
11	91412	107984	16572
11	91221	108049	16828
11	92391	107816	15425
11	92556	108004	15448
11	93826	107887	14061
11	91045	107882	16837
11	91610	107977	16367
11	90461	108048	17587
11	93399	107942	14543
11	93342	107924	14582
11	91137	107996	16859
11	92293	107851	15558
11	91597	107981	16384
11	92932	107773	14841
11	93437	107960	14523
11	91291	107915	16624
11	92206	107975	15769
11	92053	108079	16026
11	91741	107818	16077
11	90345	107906	17561
11	92202	107952	15750
11	89930	108069	18139
11	91504	107791	16287
12	90957	108088	17131
12	91964	107747	15783
12	91956	107850	15894
12	89025	108095	19070
12	90145	108089	17944
12	91277	107946	16669
12	91934	107887	15953
12	91860	108048	16188
12	90946	107912	16966
12	90557	107965	17408
12	90919	108078	17159
12	88948	108127	19179
12	89399	108120	18721
12	90968	107908	16940
12	90691	108100	17409
12	91874	107958	16084
12	92373	108079	15706
12	93157	107969	14812
12	91138	108056	16918
12	91079	107875	16796
12	91506	107914	16408
12	92366	107955	15589
12	90681	107881	17200
12	90176	108025	17849
12	93192	107774	14582
12	91111	107995	16884
12	89921	107930	18009
12	93040	107860	14820
12	89961	108087	18126
12	91589	108014	16425
12	92021	107941	15920
12	94422	107423	13001
12	91914	107952	16038
12	91847	107885	16038
12	91679	108072	16393
12	92132	108061	15929
12	91319	107857	16538
12	87664	108117	20453
12	90863	108006	17143
12	93163	107915	14752
12	91358	107946	16588
12	91018	107933	16915
12	91482	108104	16622
12	93086	108085	14999
12	90329	107988	17659
12	90948	107975	17027
12	90975	108025	17050
12	91798	107948	16150
12	91454	107893	16439
12	91730	107959	16229
12	92741	107950	15209
12	90394	108084	17690
12	90564	107917	17353
12	91263	107999	16736
13	90675	108001	17326
13	92582	108036	15454
13	92360	107980	15620
13	88247	108121	19874
13	90114	108012	17898
13	88637	108175	19538
13	92060	108030	15970
13	90171	108067	17896
13	91763	107843	16080
13	87661	108201	20540
13	90760	108097	17337
13	91620	107943	16323
13	90617	108001	17384
13	91604	107982	16378
13	90944	108078	17134
13	91971	107925	15954
13	90294	108054	17760
13	92415	108064	15649
13	89749	108057	18308
13	93220	107976	14756
13	90279	108080	17801
13	91447	107960	16513
13	92297	107991	15694
13	90705	108035	17330
13	91346	108033	16687
13	89732	108055	18323
13	88889	108091	19202
13	91419	108041	16622
13	89114	108052	18938
13	90186	108043	17857
13	90569	107975	17406
13	90705	108062	17357
13	92615	107977	15362
13	90476	108026	17550
13	88314	107994	19680
13	89079	107885	18806
13	92100	108056	15956
13	90069	108120	18051
13	90728	107962	17234
13	91439	107977	16538
13	90238	107938	17700
13	92709	107948	15239
13	89451	108000	18549
13	90990	107996	17006
13	88490	108095	19605
13	89733	108135	18402
13	89238	107956	18718
13	89644	108005	18361
13	92136	107897	15761
13	90081	108130	18049
13	88256	108169	19913
13	89371	108030	18659
13	91334	108056	16722
13	88324	108080	19756
14	91952	107837	15885
14	89449	108031	18582
14	91581	107936	16355
14	92769	107990	15221
14	90823	108105	17282
14	86664	108107	21443
14	89432	108039	18607
14	89174	107976	18802
14	90662	108036	17374
14	89314	107960	18646
14	91464	108046	16582
14	91939	107825	15886
14	89022	108154	19132
14	90224	107871	17647
14	89246	108130	18884
14	87660	108127	20467
14	89648	108060	18412
14	89356	108059	18703
14	89702	107914	18212
14	89510	107953	18443
14	90766	107965	17199
14	90964	108078	17114
14	90157	108067	17910
14	89329	108093	18764
14	89603	108077	18474
14	90920	107960	17040
14	92097	107937	15840
14	91853	107843	15990
14	88582	108058	19476
14	90645	108096	17451
14	89810	108138	18328
14	90860	108019	17159
14	91307	108035	16728
14	91556	107936	16380
14	88706	108130	19424
14	90341	108010	17669
14	89466	108100	18634
14	89701	108065	18364
14	91342	107949	16607
14	89653	108188	18535
14	88444	108043	19599
14	90151	107939	17788
14	89839	108067	18228
14	87241	108059	20818
14	85965	108193	22228
14	91675	107961	16286
14	88648	108167	19519
14	88212	108065	19853
14	91102	108076	16974
14	91132	107792	16660
14	90021	107938	17917
14	90950	107959	17009
14	91443	107887	16444
14	89957	108112	18155
15	88149	108198	20049
15	88311	108115	19804
15	92133	107919	15786
15	88784	108050	19266
15	90261	108089	17828
15	91832	108066	16234
15	87085	108139	21054
15	89661	108149	18488
15	90555	108068	17513
15	90793	107980	17187
15	89388	107999	18611
15	90688	108171	17483
15	91415	108068	16653
15	91332	108092	16760
15	91227	108028	16801
15	89749	108050	18301
15	89336	108085	18749
15	90585	108108	17523
15	90097	108091	17994
15	88480	108086	19606
15	87437	108197	20760
15	88606	108032	19426
15	90115	108005	17890
15	89549	108065	18516
15	90297	108078	17781
15	88440	108159	19719
15	89310	108150	18840
15	92776	108004	15228
15	86221	108150	21929
15	89317	108167	18850
15	90734	108068	17334
15	91899	107961	16062
15	91470	108063	16593
15	90109	108115	18006
15	88779	108217	19438
15	87675	108257	20582
15	88863	108172	19309
15	89155	108000	18845
15	90037	108133	18096
15	89775	108080	18305
15	88762	107991	19229
15	89853	108019	18166
15	91953	108011	16058
15	89341	108125	18784
15	88908	108179	19271
15	90575	108141	17566
15	90425	108170	17745
15	88843	108108	19265
15	88603	108079	19476
15	89563	108220	18657
15	88409	108077	19668
15	86662	108164	21502
15	89647	108097	18450
15	91559	108038	16479
16	90441	108152	17711
16	90910	107949	17039
16	91677	108060	16383
16	89047	107988	18941
16	89379	108071	18692
16	89192	108201	19009
16	89540	108040	18500
16	91810	108012	16202
16	88974	108042	19068
16	90897	108056	17159
16	92015	107882	15867
16	89302	108071	18769
16	90613	108126	17513
16	91990	107953	15963
16	90249	108175	17926
16	89797	108124	18327
16	89900	108186	18286
16	89328	108146	18818
16	88955	108105	19150
16	90598	108102	17504
16	89135	108059	18924
16	89218	108166	18948
16	89933	108226	18293
16	89454	108052	18598
16	88268	108155	19887
16	89968	108152	18184
16	88426	107963	19537
16	87307	108193	20886
16	87824	108143	20319
16	88463	108047	19584
16	89405	108125	18720
16	91037	108097	17060
16	91579	107996	16417
16	89880	108144	18264
16	87960	108063	20103
16	88397	108056	19659
16	88742	108000	19258
16	88149	108243	20094
16	87508	108117	20609
16	89867	108056	18189
16	89678	108173	18495
16	88466	108103	19637
16	89178	108014	18836
16	91498	107950	16452
16	88187	108073	19886
16	87506	108165	20659
16	92935	107993	15058
16	89331	108151	18820
16	89541	108113	18572
16	89732	107971	18239
16	88469	108136	19667
16	89080	108207	19127
16	90066	108155	18089
16	86422	108169	21747
17	86483	108156	21673
17	87778	108198	20420
17	91750	108108	16358
17	90528	108013	17485
17	89798	108155	18357
17	87559	108176	20617
17	87329	108150	20821
