Combinations	core	pangenome	variable
11	44390	59720	15330
11	43691	59566	15875
11	45098	59617	14519
11	44451	59222	14771
11	44730	59577	14847
11	43859	59558	15699
11	44260	59633	15373
11	44334	59418	15084
11	44272	59602	15330
11	44636	59619	14983
11	43954	59418	15464
11	43850	59733	15883
11	44310	59675	15365
11	44107	59494	15387
11	43769	59389	15620
11	44839	59682	14843
11	44408	59632	15224
11	44756	59556	14800
11	43651	59488	15837
12	43221	59738	16517
12	44458	59628	15170
12	44199	59513	15314
12	44766	59700	14934
12	43243	59623	16380
12	43803	59442	15639
12	44013	59508	15495
12	43986	59695	15709
12	43648	59563	15915
12	44798	59524	14726
12	43227	59510	16283
12	44761	59742	14981
12	44501	59620	15119
12	44284	59444	15160
12	44720	59602	14882
12	43890	59704	15814
12	44206	59719	15513
12	44501	59730	15229
12	44301	59078	14777
12	44420	59539	15119
12	44578	59573	14995
12	44228	59727	15499
12	44082	59632	15550
12	44397	59741	15344
12	44401	59707	15306
12	44196	59754	15558
12	43234	59475	16241
12	43202	59654	16452
12	44077	59598	15521
12	43605	59610	16005
12	44352	59700	15348
12	44012	59619	15607
12	44289	59683	15394
12	44021	59247	15226
12	44080	59520	15440
12	44090	59580	15490
12	44196	59709	15513
12	43886	59582	15696
12	44273	59651	15378
12	44417	59724	15307
12	43569	59678	16109
12	43661	59712	16051
12	43556	59663	16107
12	43932	59744	15812
12	44236	59650	15414
12	43864	59575	15711
12	43677	59644	15967
12	43779	59467	15688
12	43505	59689	16184
12	43804	59687	15883
12	44816	59630	14814
12	43368	59736	16368
12	44044	59528	15484
12	44145	59614	15469
12	43962	59576	15614
12	43910	59688	15778
12	43726	59566	15840
12	43628	59747	16119
12	43807	59553	15746
12	43877	59508	15631
12	44329	59674	15345
12	43672	59651	15979
12	43234	59581	16347
12	44012	59699	15687
12	43907	59629	15722
12	43822	59675	15853
12	43271	59601	16330
12	44122	59592	15470
12	43537	59585	16048
12	43566	59558	15992
12	44119	59561	15442
13	43308	59718	16410
13	43278	59722	16444
13	44278	59724	15446
13	43962	59706	15744
13	43839	59593	15754
13	42795	59630	16835
13	44030	59667	15637
13	44329	59681	15352
13	43114	59662	16548
13	43996	59717	15721
13	43654	59762	16108
13	43879	59548	15669
13	43946	59500	15554
13	43838	59730	15892
13	44558	59599	15041
13	43342	59619	16277
13	43608	59647	16039
13	42860	59713	16853
13	44371	59688	15317
13	43607	59668	16061
13	43388	59637	16249
13	44506	59244	14738
13	42903	59756	16853
13	43692	59667	15975
13	43601	59706	16105
13	43731	59582	15851
13	43040	59593	16553
13	43204	59614	16410
13	43414	59630	16216
13	43926	59753	15827
13	44069	59773	15704
13	43226	59745	16519
13	43281	59608	16327
13	43410	59624	16214
13	43189	59770	16581
13	44764	59514	14750
13	43680	59715	16035
13	43509	59443	15934
13	43543	59710	16167
13	43944	59744	15800
13	43909	59725	15816
13	43894	59298	15404
13	43486	59656	16170
13	43669	59677	16008
13	44211	59535	15324
13	43448	59608	16160
13	43568	59632	16064
13	43787	59552	15765
13	44743	59516	14773
13	43853	59695	15842
13	44035	59743	15708
13	43887	59688	15801
13	43486	59690	16204
13	43325	59621	16296
13	43426	59722	16296
13	43624	59662	16038
13	44044	59725	15681
13	43567	59688	16121
13	43845	59688	15843
13	43593	59689	16096
13	43833	59647	15814
13	43196	59676	16480
13	43643	59538	15895
13	42848	59657	16809
13	44392	59679	15287
13	44646	59770	15124
13	42989	59650	16661
13	43498	59694	16196
13	42716	59696	16980
13	43778	59559	15781
13	43904	59586	15682
14	42954	59774	16820
14	42621	59774	17153
14	43468	59647	16179
14	43387	59729	16342
14	43899	59702	15803
14	43880	59725	15845
14	43447	59608	16161
14	43958	59788	15830
14	44078	59728	15650
14	43625	59782	16157
14	43875	59755	15880
14	43593	59673	16080
14	43611	59770	16159
14	44106	59650	15544
14	43085	59768	16683
14	43403	59634	16231
14	42664	59675	17011
14	43388	59643	16255
14	43222	59771	16549
14	43532	59684	16152
14	43830	59673	15843
14	43419	59771	16352
14	43568	59776	16208
14	42919	59757	16838
14	43126	59615	16489
14	43114	59695	16581
14	43279	59542	16263
14	43257	59671	16414
14	43577	59631	16054
14	43541	59601	16060
14	43036	59701	16665
14	43466	59685	16219
14	43740	58990	15250
14	43588	59757	16169
14	43783	59724	15941
14	43663	59779	16116
14	42954	59639	16685
14	43662	59666	16004
14	43888	59538	15650
14	43954	59791	15837
14	43144	59762	16618
14	43560	59369	15809
14	43046	59509	16463
14	43093	59746	16653
14	44067	59672	15605
14	43622	59671	16049
14	42804	59654	16850
14	43079	59653	16574
14	43117	59701	16584
14	43648	59599	15951
14	42876	59625	16749
14	43297	59700	16403
14	43175	59641	16466
14	44379	59608	15229
14	43350	59569	16219
14	43533	59718	16185
14	44403	59747	15344
14	43467	59779	16312
14	43439	59635	16196
14	43520	59651	16131
14	43949	59758	15809
14	43621	59624	16003
14	44135	59600	15465
14	43820	59611	15791
14	43770	59601	15831
14	44128	59492	15364
14	42938	59743	16805
14	43088	59708	16620
14	43868	59768	15900
14	43434	59672	16238
14	43482	59756	16274
15	42873	59667	16794
15	44037	59686	15649
15	43343	59764	16421
15	43360	59751	16391
15	43045	59684	16639
15	43719	59707	15988
15	43044	59776	16732
15	43358	59657	16299
15	43009	59706	16697
15	43667	59614	15947
15	42839	59693	16854
15	43382	59648	16266
15	43388	59737	16349
15	43310	59746	16436
15	44471	59695	15224
15	43512	59742	16230
15	43610	59731	16121
15	43058	59697	16639
15	42937	59698	16761
15	43291	59718	16427
15	43841	59792	15951
15	43424	59789	16365
15	44078	59731	15653
15	42864	59665	16801
15	43521	59576	16055
15	42830	59768	16938
15	42856	59730	16874
15	43744	59789	16045
15	42492	59681	17189
15	43128	59678	16550
15	43514	59766	16252
15	43768	59734	15966
15	43764	59803	16039
15	43363	59677	16314
15	43584	59717	16133
15	43264	59798	16534
15	42622	59580	16958
15	43221	59631	16410
15	43145	59791	16646
15	43413	59688	16275
15	43363	59758	16395
15	43901	59739	15838
15	43258	59806	16548
15	42561	59678	17117
15	43334	59765	16431
15	43005	59791	16786
15	43792	59741	15949
15	43356	59788	16432
15	43273	59779	16506
15	43403	59708	16305
15	42960	59736	16776
15	42950	59616	16666
15	43519	59751	16232
15	43301	59649	16348
15	43139	59714	16575
15	43393	59682	16289
15	43968	59802	15834
15	43044	59782	16738
15	43728	59701	15973
15	43360	59637	16277
15	43689	59694	16005
15	43431	59712	16281
15	43558	59699	16141
15	42589	59675	17086
15	42944	59749	16805
15	43693	59713	16020
15	43474	59718	16244
15	43341	59622	16281
15	43382	59540	16158
15	42922	59689	16767
15	42737	59635	16898
16	42424	59749	17325
16	43348	59817	16469
16	43660	59744	16084
16	42858	59732	16874
16	43827	59800	15973
16	43296	59759	16463
16	43348	59745	16397
16	43477	59744	16267
16	43128	59697	16569
16	42526	59690	17164
16	42723	59681	16958
16	43103	59608	16505
16	43525	59720	16195
16	42428	59751	17323
16	43326	59680	16354
16	42569	59729	17160
16	43041	59809	16768
16	43793	59776	15983
16	42960	59764	16804
16	43510	59729	16219
16	43568	59690	16122
16	43018	59766	16748
16	42444	59620	17176
16	43346	59743	16397
16	43313	59733	16420
16	43107	59718	16611
16	43211	59779	16568
16	43052	59600	16548
16	43015	59750	16735
16	42731	59688	16957
16	42560	59749	17189
16	43320	59680	16360
16	43259	59679	16420
16	42912	59715	16803
16	43144	59712	16568
16	43921	59778	15857
16	43359	59702	16343
16	42663	59747	17084
16	43165	59735	16570
16	43678	59715	16037
16	42612	59789	17177
16	43304	59798	16494
16	43030	59745	16715
16	43543	59730	16187
16	42694	59524	16830
16	42838	59763	16925
16	43843	59805	15962
16	42928	59648	16720
16	43215	59821	16606
16	42948	59776	16828
16	43581	59779	16198
16	43053	59731	16678
16	43078	59695	16617
16	42794	59770	16976
16	42727	59743	17016
16	42819	59734	16915
16	42870	59721	16851
16	43091	59700	16609
16	43144	59751	16607
16	43368	59709	16341
16	43211	59767	16556
16	43430	59686	16256
16	43477	59700	16223
16	42885	59786	16901
16	43064	59660	16596
16	42544	59594	17050
16	43557	59756	16199
16	42813	59583	16770
16	43624	59754	16130
16	42459	59734	17275
16	42648	59751	17103
17	42395	59724	17329
17	43221	59678	16457
17	42809	59779	16970
17	42929	59808	16879
17	43183	59762	16579
17	42716	59743	17027
17	42934	59713	16779
17	43217	59768	16551
17	43105	59733	16628
17	42828	59744	16916
17	43429	59752	16323
17	42678	59769	17091
17	43149	59772	16623
17	42466	59782	17316
17	43145	59776	16631
17	42721	59764	17043
17	42773	59793	17020
17	42840	59729	16889
17	43167	59618	16451
17	42339	59773	17434
17	42430	59743	17313
17	42360	59557	17197
17	42878	59733	16855
17	42886	59816	16930
17	42756	59725	16969
17	42900	59710	16810
17	42483	59708	17225
17	42902	59785	16883
17	42571	59790	17219
17	42545	59768	17223
17	43062	59805	16743
17	42688	59776	17088
17	43040	59795	16755
17	42916	59574	16658
17	43236	59812	16576
17	42411	59812	17401
17	43074	59701	16627
17	42876	59753	16877
17	42604	59755	17151
17	43062	59730	16668
17	42688	59758	17070
17	42442	59771	17329
17	42962	59805	16843
17	42679	59781	17102
17	42799	59810	17011
17	42831	59729	16898
17	43003	59738	16735
17	42924	59690	16766
17	43364	59791	16427
